id,composition,log_conductivity,li_fraction,li_count,mean_electronegativity,anion_electronegativity,cation_anion_en_diff,en_std,mean_ionic_radius,anion_ionic_radius,radius_std,mean_atomic_mass,n_elements,mean_atomic_number,anion_halide,anion_mixed,anion_other,anion_oxide,anion_sulfide
liv_474,Li1.3Cr0.3Ge1.7(PO4)3,-4.612610174,0.07103825136612021,1.3,2.8983060109289616,3.44,1.5734920634920633,0.7416394445712449,1.0814754098360655,1.26,0.26690070468091603,23.662525464480876,5.0,11.28415300546448,False,False,False,True,False
liv_475,Li1.3Fe0.3Ge1.7(PO4)3,-4.435333936,0.07103825136612021,1.3,2.9010928961748634,3.44,1.5653968253968256,0.7416394445712449,1.0811475409836064,1.26,0.26690070468091603,23.72562218579235,5.0,11.316939890710382,False,False,False,True,False
liv_476,Li1.5Sc0.5Ge1.5(PO4)3,-4.600326279,0.08108108108108109,1.5,2.865675675675676,3.44,1.6346153846153846,0.7416394445712449,1.078783783783784,1.26,0.26690070468091603,23.068299567567568,5.0,11.027027027027026,False,False,False,True,False
liv_477,Li1.7Fe0.7Ge1.3(PO4)3,-4.625251654,0.09090909090909091,1.7,2.856149732620321,3.44,1.62955223880597,0.7416394445712449,1.0783422459893048,1.26,0.26690070468091603,23.007341497326202,5.0,11.010695187165776,False,False,False,True,False
liv_478,Li1.7Ga0.7Ge1.3(PO4)3,-4.614393726,0.09090909090909091,1.7,2.8554010695187166,3.44,1.6316417910447762,0.7416394445712449,1.0723529411764707,1.26,0.26690070468091603,23.526838823529413,5.0,11.197860962566846,False,False,False,True,False
liv_479,Li1.3In0.3Ge1.7(PO4)3,-5.035269079,0.07103825136612021,1.3,2.900273224043716,3.44,1.5677777777777777,0.7416394445712449,1.0814754098360655,1.26,0.26690070468091603,24.692392677595628,5.0,11.693989071038251,False,False,False,True,False
liv_480,Li1.5In0.5Ge1.5(PO4)3,-5.240332155,0.08108108108108109,1.5,2.8770270270270273,3.44,1.6023076923076922,0.7416394445712449,1.0802702702702702,1.26,0.26690070468091603,24.956464108108108,5.0,11.783783783783784,False,False,False,True,False
liv_481,Li1.45Al0.45Ge0.2Ti1.35(PO4)3,-2.995678626,0.07859078590785908,1.45,2.8442547425474256,3.44,1.7041085271317828,0.7851621391630434,1.064959349593496,1.26,0.27463218560511476,20.935971727371275,6.0,10.151761517615178,False,False,False,True,False
liv_482,Li1.40Al0.4Ge0.2Ti1.4(PO4)3,-3.0,0.07608695652173914,1.4,2.8491304347826087,3.44,1.6987499999999998,0.7851621391630434,1.0655978260869565,1.26,0.27463218560511476,21.03075551304348,6.0,10.195652173913045,False,False,False,True,False
liv_483,Li1.50Al0.50Ge0.2Ti1.3(PO4)3,-3.132532512,0.08108108108108109,1.5,2.8394054054054054,3.44,1.7093846153846153,0.7851621391630434,1.0643243243243243,1.26,0.27463218560511476,20.84170028648649,6.0,10.108108108108109,False,False,False,True,False
liv_484,Li1.35Al0.35Ge0.2Ti1.45(PO4)3,-3.209011525,0.07356948228882834,1.35,2.8540326975476837,3.44,1.693307086614173,0.7851621391630434,1.0662397820163487,1.26,0.27463218560511476,21.126055831607626,6.0,10.239782016348773,False,False,False,True,False
liv_485,Li1.55Al0.55Ge0.2Ti1.25(PO4)3,-4.153662888,0.08355795148247978,1.55,2.834582210242588,3.44,1.7145801526717557,0.7851621391630434,1.0636927223719677,1.26,0.27463218560511476,20.74793704743935,6.0,10.064690026954176,False,False,False,True,False
liv_486,Li1.45Al0.45Ti1.55(PO4),-3.537602002,0.1715976331360947,1.45,2.4239644970414207,3.44,1.929325842696629,0.9803851804473669,0.9921301775147929,1.26,0.27039464733260243,22.647497558579886,5.0,10.804733727810651,False,False,False,True,False
liv_488,Li7Ge3PS12,-3.958607315,0.30434782608695654,7.0,2.0017391304347827,2.58,1.2090909090909092,0.7026635794319452,1.2995652173913044,1.7,0.4228832530932053,29.663511391304347,4.0,14.08695652173913,False,False,False,False,True
liv_489,Li3.2PO3.1N0.7,-6.301029996,0.4,3.2,2.26475,3.44,2.171904761904762,1.1387802282105468,1.0362500000000001,1.32,0.2416271372784683,14.073474,4.0,6.7875000000000005,False,False,False,True,False
liv_495,LiFePO4 ,-8.958607315,0.14285714285714285,1.0,2.6799999999999997,3.44,1.7733333333333332,0.938311553498395,1.0628571428571427,1.26,0.24944018955105313,22.536766,4.0,10.857142857142858,False,False,False,True,False
liv_496,Li1.3Al0.3Ti1.7(PO4)3,-2.522878745,0.07103825136612021,1.3,2.8538251366120218,3.44,1.7026984126984126,0.7851621391630434,1.0655191256830603,1.26,0.27463218560511476,20.951133747540982,5.0,10.17486338797814,False,False,False,True,False
liv_499,Li6PS5Cl,-3.270025714,0.46153846153846156,6.0,1.856153846153846,3.16,2.007142857142857,0.8337638335749008,1.2423076923076921,1.7,0.42715793955566805,20.645981692307693,4.0,10.0,False,True,False,False,False
liv_500,Li6PS5Cl,-3.424812155,0.46153846153846156,6.0,1.856153846153846,3.16,2.007142857142857,0.8337638335749008,1.2423076923076921,1.7,0.42715793955566805,20.645981692307693,4.0,10.0,False,True,False,False,False
liv_502,Li4P2S6,-6.590066877,0.3333333333333333,4.0,1.9816666666666667,2.58,1.1966666666666665,0.7215819811743884,1.2466666666666666,1.7,0.4657133119086128,23.508460333333332,3.0,11.5,False,False,False,False,True
liv_504,Li3OBr,-5.974694135,0.6,3.0,1.8679999999999999,3.44,2.46,1.0981147481024012,1.1560000000000001,1.82,0.36008887791766075,23.34528,3.0,10.4,False,True,False,False,False
liv_534,LiTi2P3O12,-6.397940009,0.05555555555555555,1.0,2.883888888888889,3.44,1.6683333333333332,0.8297398446962416,1.0694444444444444,1.26,0.27825292695320336,21.532727,4.0,10.444444444444445,False,False,False,True,False
liv_535,LiZr2P3O12,-7.301029996,0.05555555555555555,1.0,2.8605555555555555,3.44,1.738333333333333,0.869217222704954,1.0822222222222222,1.26,0.2654044200325976,26.350171444444445,4.0,12.444444444444445,False,False,False,True,False
liv_537,Li1.6Al0.6Ge1.4 (PO4)3,-3.420216403,0.08602150537634408,1.6,2.86010752688172,3.44,1.6342424242424243,0.7416394445712449,1.0711290322580644,1.26,0.26690070468091603,22.252935976344084,5.0,10.666666666666666,False,False,False,True,False
liv_539,Li6.25PS5.25Cl0.75,-1.853871964,0.4716981132075472,6.25,1.828679245283019,3.16,2.0131034482758623,0.7743505343189221,1.2364150943396226,1.7,0.42562372532032977,20.32347260377358,4.0,9.849056603773585,False,True,False,False,False
liv_540,Li3.8Ge0.8P0.2O4,-5.987162775,0.43181818181818177,3.8,2.2193181818181817,3.44,2.2379166666666666,1.217384281891268,1.0536363636363635,1.26,0.17815379734994166,17.577290045454543,4.0,8.181818181818182,False,False,False,True,False
liv_541,Li3PO4,-12.75696195,0.375,3.0,2.36125,3.44,2.1574999999999998,1.1405967462254134,1.04,1.26,0.24083189157584592,14.47429525,3.0,7.0,False,False,False,True,False
liv_542,Li3VO4,-13.03621217,0.375,3.0,2.29125,3.44,2.2975,1.1658627438510931,1.0525,1.26,0.21815991840849225,16.9702625,3.0,8.0,False,False,False,True,False
liv_543,Li3.2Ge0.2P0.8O4,-5.943095149,0.39024390243902446,3.2,2.3231707317073176,3.44,2.1804761904761905,1.217384281891268,1.043658536585366,1.26,0.17815379734994166,15.30680604878049,4.0,7.317073170731708,False,False,False,True,False
liv_544,Li3V0.6P0.4O4,-12.44977165,0.375,3.0,2.31925,3.44,2.2415000000000003,1.217384281891268,1.0474999999999999,1.26,0.17815379734994166,15.9718756,4.0,7.6,False,False,False,True,False
liv_546,Li3P0.2V0.8O4,-12.88438949,0.375,3.0,2.30525,3.44,2.2695,1.217384281891268,1.05,1.26,0.17815379734994166,16.47106905,4.0,7.800000000000001,False,False,False,True,False
liv_547,Li3.6Ge0.6P0.4O4,-4.958607315,0.41860465116279066,3.6,2.2523255813953487,3.44,2.2204347826086956,1.217384281891268,1.0504651162790697,1.26,0.17815379734994166,16.855663348837204,4.0,7.9069767441860455,False,False,False,True,False
liv_548,Li3.4Ge0.4P0.6O4,-5.346787486,0.4047619047619048,3.4,2.286904761904762,3.44,2.201363636363636,1.217384281891268,1.0471428571428572,1.26,0.17815379734994166,16.09967347619048,4.0,7.61904761904762,False,False,False,True,False
liv_549,Li3.2Ge0.2V0.8O4,-4.721246399,0.39024390243902446,3.2,2.2685365853658537,3.44,2.287142857142857,1.217384281891268,1.0534146341463415,1.26,0.17815379734994166,17.25487804878049,4.0,8.097560975609758,False,False,False,True,False
liv_550,Li3.6Ge0.6V0.4O4,-4.496209317,0.41860465116279066,3.6,2.2262790697674415,3.44,2.2691304347826087,1.217384281891268,1.0551162790697675,1.26,0.17815379734994166,17.784395348837204,4.0,8.27906976744186,False,False,False,True,False
liv_551,Li3.8Ge0.8V0.2O4,-5.567030709,0.43181818181818177,3.8,2.206590909090909,3.44,2.26125,1.217384281891268,1.055909090909091,1.26,0.17815379734994166,18.03110227272727,4.0,8.363636363636362,False,False,False,True,False
liv_553,Li3.4Ge0.4V0.6O4,-6.051098239,0.4047619047619048,3.4,2.246904761904762,3.44,2.2777272727272724,1.217384281891268,1.0542857142857145,1.26,0.17815379734994166,17.525940476190478,4.0,8.190476190476192,False,False,False,True,False
liv_554,Li3P0.6V0.4O4,-12.49485002,0.375,3.0,2.33325,3.44,2.2135,1.217384281891268,1.045,1.26,0.17815379734994166,15.47268215,4.0,7.4,False,False,False,True,False
liv_555,Li4GeO4,-11.88605665,0.4444444444444444,4.0,2.1877777777777774,3.44,2.254,1.161357230693446,1.0566666666666666,1.26,0.18208667044996882,18.266844444444445,3.0,8.444444444444445,False,False,False,True,False
liv_556,Li3P0.8V0.2O4,-12.68824614,0.375,3.0,2.34725,3.44,2.1855,1.217384281891268,1.0425,1.26,0.17815379734994166,14.9734887,4.0,7.2,False,False,False,True,False
liv_561,Li6PS5Br,-3.721246399,0.46153846153846156,6.0,1.8407692307692307,2.96,1.8071428571428572,0.8111005015832743,1.2538461538461538,1.82,0.44037638554621156,24.065289384615383,4.0,11.384615384615385,False,True,False,False,False
liv_582,Li6PS5I,-3.200659451,0.46153846153846156,6.0,1.8176923076923077,2.66,1.5071428571428573,0.7826990171702595,1.2723076923076921,2.06,0.46789469305280895,27.680710153846157,4.0,12.76923076923077,False,True,False,False,False
liv_584,Li5PS4(BH4)2,-2.099086932,0.25,5.0,1.9545000000000001,2.58,0.7818749999999999,0.5858965352346778,1.035,1.7,0.3780277767572113,11.181214100000002,5.0,5.6,False,False,False,False,True
liv_587,LiBH4,-7.004803708,0.16666666666666666,1.0,1.97,2.2,0.6900000000000002,0.44657959350303217,0.8850000000000001,1.0,0.21554195260629275,3.6306266666666667,3.0,2.0,False,False,True,False,False
liv_591,Li0.245La0.592Ti0.98Mn0.02O3,-3.0,0.050651230101302465,0.245,2.636241471986769,3.44,2.1163745236799127,0.0,1.1254546206326237,1.26,0.0,37.20057972710357,5.0,16.650609882158363,False,False,False,True,False
liv_592,La0.55Li0.36Ti0.995Al0.005O3,-2.958607315,0.07331975560081466,0.36,2.610621181262729,3.44,2.132068062827225,0.0,1.1187881873727088,1.26,0.0,35.5718006503055,5.0,15.964358452138491,False,False,False,True,False
liv_593,La0.54Li0.36TiO3,-3.050609993,0.07346938775510203,0.36,2.6136326530612246,3.44,2.131157894736842,0.8227241335952167,1.1187510204081632,1.26,0.22300154147449294,35.38222730612245,4.0,15.889795918367346,False,False,False,True,False
liv_594,La0.51Li0.36Ti0.95W0.05O3,-3.13667714,0.07392197125256673,0.36,2.631375770020534,3.44,2.1058823529411765,0.0,1.1189876796714577,1.26,0.0,36.140533819301844,5.0,16.170431211498972,False,False,False,True,False
liv_595,La0.56Li0.36Ti0.95Al0.05O3,-3.193820026,0.07317073170731707,0.36,2.6081910569105693,3.44,2.131510416666667,0.0,1.1182560975609757,1.26,0.0,35.59080287195122,5.0,15.965447154471544,False,False,False,True,False
liv_596,La0.55Li0.36Ti0.95Ge0.05O3,-3.443697499,0.07331975560081466,0.36,2.615336048879837,3.44,2.1199476439790574,0.0,1.120132382892057,1.26,0.0,35.84533981670061,5.0,16.075356415478616,False,False,False,True,False
liv_597,La0.58Li0.36Ti0.95Mg0.05O3,-3.677780705,0.07287449392712551,0.36,2.5990485829959518,3.44,2.1413917525773196,0.0,1.1203461538461539,1.26,0.0,35.9819904048583,5.0,16.12145748987854,False,False,False,True,False
liv_598,La0.55Li0.36Ti0.95Mn0.05O3,-3.721246399,0.07331975560081466,0.36,2.610651731160896,3.44,2.1319895287958115,0.0,1.1211507128309572,1.26,0.0,35.66507550916497,5.0,16.0040733197556,False,False,False,True,False
liv_599,La0.55Li0.36Ti0.95Ru0.05O3,-4.283996656,0.07331975560081466,0.36,2.6172708757637473,3.44,2.114973821989529,0.0,1.119623217922607,1.26,0.0,36.13485101832994,5.0,16.197556008146638,False,False,False,True,False
liv_603,Li0.34La0.51TiO2.94,-2.991399828,0.0709812108559499,0.34,2.6195824634655533,3.44,2.124216216216216,0.8956685895029602,1.117561586638831,1.26,0.24277332820738132,35.095399937369514,4.0,15.784968684759916,False,False,False,True,False
liv_604,(La0.5Li0.5)TiO3,-3.0,0.1,0.5,2.58,3.44,2.15,0.8227241335952167,1.1122,1.26,0.22300154147449294,33.757687,4.0,15.2,False,False,False,True,False
liv_605,Sm0.52Li0.38TiO2.97,-2.823908741,0.07802874743326489,0.38,2.615523613963039,3.44,2.1132631578947367,0.8956685895029602,1.1088624229979467,1.26,0.24277332820738132,36.182751129363446,4.0,16.250513347022586,False,False,False,True,False
liv_606,Li0.10La0.63TiO3,-4.102372909,0.021141649048625793,0.1,2.674630021141649,3.44,2.092601156069364,0.8227241335952167,1.1317885835095136,1.26,0.22300154147449294,38.91537972515856,4.0,17.380549682875266,False,False,False,True,False
liv_611,Nd0.55Li0.34TiO3,-7.096910013,0.06952965235173823,0.34,2.6217177914110428,3.44,2.1171428571428574,0.8227241335952167,1.114243353783231,1.26,0.22300154147449294,36.31047852760735,4.0,16.3640081799591,False,False,False,True,False
liv_612,Li0.5(La0.4Nd0.1)TiO3,-3.0,0.1,0.5,2.5808,3.44,2.1479999999999997,0.8227241335952167,1.11122,1.26,0.22300154147449294,33.8644176,5.0,15.26,False,False,False,True,False
liv_613,Li0.34La0.56TiO3,-2.815308569,0.06938775510204082,0.34,2.614122448979592,3.44,2.129894736842105,0.8227241335952167,1.1198612244897959,1.26,0.22300154147449294,35.920857795918366,4.0,16.110204081632652,False,False,False,True,False
liv_614,Li0.34La0.56TiO3,-3.162411562,0.06938775510204082,0.34,2.614122448979592,3.44,2.129894736842105,0.8227241335952167,1.1198612244897959,1.26,0.22300154147449294,35.920857795918366,4.0,16.110204081632652,False,False,False,True,False
liv_620,Li0.5Sr0.5Fe0.25Ta0.75O3,-3.900008766,0.1,0.5,2.5735,3.44,2.16625,0.0,1.141,1.26,0.0,48.990172,5.0,21.15,False,False,False,True,False
liv_632, La0.29Li0.12NbO3,-4.37161107,0.027210884353741496,0.12,2.801950113378685,3.44,1.9956028368794325,0.7967433714816834,1.1355736961451246,1.26,0.20784609690826528,41.27439598639456,4.0,18.569160997732425,False,False,False,True,False
liv_633,La0.283Li0.15NbO3,-4.41453927,0.03383713061132416,0.15,2.792307692307692,3.44,2.00364270760642,0.7967433714816834,1.1339219490187233,1.26,0.20784609690826528,40.8878813467178,4.0,18.403113016016242,False,False,False,True,False
liv_636,La0.313Li0.06NbO3,-4.632644079,0.013720557969357419,0.06,2.817996798536474,3.44,1.9810779315367806,0.7967433714816834,1.1389974845643722,1.26,0.20784609690826528,42.2589645803796,4.0,18.984907386233704,False,False,False,True,False
liv_637,Li0.1Sr0.8Ti0.7Nb0.3O3,-8.0,0.02040816326530612,0.1,2.599183673469388,3.44,2.168421052631579,0.0,1.1594897959183672,1.26,0.0,36.7687987755102,5.0,16.816326530612244,False,False,False,True,False
liv_640,Li0.3Sr0.6Ti0.40Fe0.10Ta0.5O3,-4.443697499,0.06122448979591836,0.3,2.5985714285714283,3.44,2.17,0.0,1.1473469387755102,1.26,0.0,44.46076326530612,6.0,19.51020408163265,False,False,False,True,False
liv_644,Li0.25La0.41Sr0.25TiO3,-4.116906641,0.05091649694501018,0.25,2.605600814663951,3.44,2.1449738219895287,0.8227241335952167,1.1324887983706722,1.26,0.22300154147449294,35.9382266191446,5.0,16.215885947046843,False,False,False,True,False
liv_645,Li0.15La0.51Sr0.15TiO3,-4.27572413,0.03118503118503118,0.15,2.642515592515592,3.44,2.119281767955801,0.8227241335952167,1.1342453222453222,1.26,0.22300154147449294,37.60730555093555,5.0,16.885654885654883,False,False,False,True,False
liv_647,LiSrTiTaO6,-3.259637311,0.1,1.0,2.561,3.44,2.1975,1.090820333510519,1.1305,1.26,0.21473763061000745,41.937228,5.0,18.4,False,False,False,True,False
liv_648,LiSr1.65Ti1.3Ta1.7O9,-4.30980392,0.06825938566552901,1.0,2.597918088737201,3.44,2.1834513274336285,1.0258920205703046,1.1407849829351535,1.26,0.1960814345981864,45.41618402730375,5.0,19.82252559726962,False,False,False,True,False
liv_649,LiSr1.65Ti1.3Nb1.7O9,-4.698970004,0.06825938566552901,1.0,2.6095221843003413,3.44,2.153362831858407,1.0167205663598882,1.1407849829351535,1.26,0.1960814345981864,35.19976423208191,5.0,16.109215017064844,False,False,False,True,False
liv_650,LiSr1.65Zr1.3Ta1.7O9,-4.886056648,0.06825938566552901,1.0,2.579283276450512,3.44,2.2317699115044247,1.046482414466188,1.1509897610921502,1.26,0.1789912562738337,49.2635628668942,5.0,21.419795221843,False,False,False,True,False
liv_651,LiSr2Ti2TaO9,-4.494850022,0.06666666666666667,1.0,2.5613333333333332,3.44,2.1966666666666663,1.0910109481067956,1.1433333333333333,1.26,0.21501679520963526,40.19049866666667,5.0,17.866666666666667,False,False,False,True,False
liv_653,LiSrTiNbO6,-6.0,0.1,1.0,2.571,3.44,2.1725,1.0814661344674645,1.1305,1.26,0.21473763061000745,33.133078,5.0,15.2,False,False,False,True,False
liv_657,Li0.20La0.66Ti0.80Al0.20O3,-4.368556231,0.0411522633744856,0.2,2.6329218106995884,3.44,2.108817204301075,0.0,1.1243868312757201,1.26,0.0,38.01520944855967,5.0,16.958847736625515,False,False,False,True,False
liv_659,Li0.15La0.66Ti0.85Al0.15O3,-5.015022874,0.03118503118503118,0.15,2.6493762993762995,3.44,2.101049723756906,0.0,1.1274469854469853,1.26,0.0,38.55533076715176,5.0,17.197505197505198,False,False,False,True,False
liv_660,Li0.10La0.66Ti0.90Al0.10O3,-5.13430394,0.02100840336134454,0.1,2.6661764705882356,3.44,2.092840909090909,0.0,1.1305714285714286,1.26,0.0,39.10679917226891,5.0,17.441176470588236,False,False,False,True,False
liv_661,Li0.06La0.66Ti0.93Al0.06O3,-5.774690718,0.012738853503184712,0.06,2.6822929936305737,3.44,2.087017543859649,0.0,1.1339426751592359,1.26,0.0,39.538741510828025,5.0,17.630573248407647,False,False,False,True,False
liv_697,Li1.5Hf1.5Al0.5P3O12,-3.958607315,0.08108108108108109,1.5,2.814864864864865,3.44,1.7792307692307692,0.8123088542792601,1.0714864864864866,1.26,0.26793584936914033,31.16493812432433,5.0,14.054054054054054,False,False,False,True,False
liv_699,Li11AlP2S12,-3.095825632,0.4230769230769231,11.0,1.8357692307692308,2.58,1.3821428571428573,0.7596617317895921,1.2359615384615383,1.7,0.4385641327339823,21.156156253846156,4.0,10.307692307692308,False,False,False,False,True
liv_700,Li6BaLa2Ta2O12,-4.397940009,0.2608695652173913,6.0,2.3152173913043477,3.44,2.3518181818181816,1.183075834848253,1.126695652173913,1.26,0.19760268322034244,43.942282608695656,5.0,18.695652173913043,False,False,False,True,False
liv_701,Li5NI2,-6.823908741,0.625,5.0,1.6575000000000002,3.04,2.06,0.8815008508220512,1.2425000000000002,2.06,0.49106389604612555,37.81508,3.0,16.0,True,False,False,False,False
liv_703,Li6NBr3,-6.508638306,0.6,6.0,1.7799999999999998,3.04,2.06,0.9800408154765801,1.218,1.82,0.4128389516506406,29.536469999999998,3.0,13.0,True,False,False,False,False
liv_704,Li4SiO4,-9.698970004,0.4444444444444444,4.0,2.1755555555555555,3.44,2.276,1.163740245082506,1.02,1.26,0.24,13.316344444444445,3.0,6.444444444444445,False,False,False,True,False
liv_705,Li4GeO4,-11.50863831,0.4444444444444444,4.0,2.1877777777777774,3.44,2.254,1.161357230693446,1.0566666666666666,1.26,0.18208667044996882,18.266844444444445,3.0,8.444444444444445,False,False,False,True,False
liv_706,Li2Ge7O15,-15.30103,0.08333333333333333,2.0,2.8179166666666666,3.44,1.658888888888889,0.8448322277562307,1.11625,1.26,0.1857375500538327,31.76470833333333,3.0,14.583333333333334,False,False,False,True,False
liv_707,Li3.5Ge0.5V0.5O4,-4.15490196,0.4117647058823529,3.5,2.236470588235294,3.44,2.2733333333333334,1.217384281891268,1.0547058823529412,1.26,0.17815379734994166,17.65668823529412,4.0,8.235294117647058,False,False,False,True,False
liv_708,LiI,-7.552841969,0.5,1.0,1.82,2.66,1.6800000000000002,0.8400000000000001,1.48,2.06,0.5800000000000001,66.922735,2.0,28.0,True,False,False,False,False
liv_710,Li3P,-3.0,0.75,3.0,1.2825,2.19,1.21,0.5239453692895853,0.8200000000000001,0.58,0.1385640646055102,12.9491905,2.0,6.0,False,False,True,False,False
liv_712,Li3Sc2P3O12,-10.0,0.15,3.0,2.6755000000000004,3.44,1.91125,0.9951355435316335,1.0665,1.26,0.25577382586965386,19.7824455,4.0,9.6,False,False,False,True,False
liv_714,LiLa(TiO3)2,-3.0,0.1,1.0,2.58,3.44,2.15,1.0654201049351377,1.1122,1.26,0.21197773467984793,33.757687,4.0,15.2,False,False,False,True,False
liv_716,Li3VO4,-5.777283529,0.375,3.0,2.29125,3.44,2.2975,1.1658627438510931,1.0525,1.26,0.21815991840849225,16.9702625,3.0,8.0,False,False,False,True,False
liv_717,Li7P3S11,-3.063989204,0.3333333333333333,7.0,1.990952380952381,2.58,1.237,0.7266944387128854,1.2733333333333332,1.7,0.45879068090894004,23.534442190476188,3.0,11.523809523809524,False,False,False,False,True
liv_718,Li4BN3H10,-3.698970004,0.2222222222222222,4.0,2.06,3.04,1.176,0.655879392707057,0.9983333333333333,1.32,0.1965324400703355,5.037472222222222,4.0,2.6666666666666665,False,False,True,False,False
liv_722,Li2NH,-3.595166283,0.5,2.0,1.8,3.04,1.6533333333333333,0.8721238444166058,1.03,1.32,0.17233687939614087,7.22416,3.0,3.5,False,False,True,False,False
liv_723,Li2Ca(NH)2,-5.193820026,0.2857142857142857,2.0,1.92,3.04,1.568,0.868430439684969,1.082857142857143,1.32,0.16747829588288968,11.998468571428571,4.0,6.0,False,False,True,False,False
liv_725,Li3N,-3.240332155,0.75,3.0,1.495,3.04,2.06,0.8920061658979719,1.0050000000000001,1.32,0.18186533479473213,8.707425,2.0,4.0,False,False,True,False,False
liv_726,Li13.6Si2.8S1.2O16,-6.22184875,0.4047619047619048,13.6,2.2852380952380953,3.44,2.3029268292682925,1.1703818821222414,1.07,1.7,0.24411831148031482,13.913851190476192,4.0,6.761904761904763,False,True,False,False,False
liv_730,Li4B7O12Cl,-7.0,0.16666666666666666,4.0,2.61,3.44,1.7854545454545452,0.94585058721414,0.9691666666666666,1.67,0.39338188259699447,13.78695,4.0,6.666666666666667,False,True,False,False,False
liv_731,Li10.35Si1.35P1.65S12,-2.187086643,0.40828402366863903,10.35,1.8651479289940824,2.58,1.3574157303370789,0.7657638479540109,1.238698224852071,1.7,0.43764204043436633,21.524318828402365,4.0,10.520710059171597,False,False,False,False,True
liv_732,Li9.81Sn0.81P2.19S12,-2.259637311,0.39540507859733975,9.81,1.8926844014510276,2.58,1.3311709601873538,0.7611604412942808,1.256408706166868,1.7,0.4370999115799654,24.86331514631197,4.0,11.881499395405076,False,False,False,False,True
liv_733,Li5La3Nb2O12,-5.096910013,0.22727272727272727,5.0,2.394545454545455,3.44,2.3,1.1562192591401559,1.1225454545454545,1.26,0.1804501258904639,37.692135,4.0,16.545454545454547,False,False,False,True,False
liv_735,Li14ZnGe4O16,-6.0,0.4,14.0,2.241428571428571,3.44,2.207894736842105,1.1442530760460363,1.0605714285714287,1.26,0.18323977823204932,20.260954285714288,4.0,9.371428571428572,False,False,False,True,False
liv_738,Li2.88PO3.73N0.14,-12.85387196,0.3716129032258065,2.88,2.357316129032258,3.44,2.1481443298969074,1.1046027440769022,1.0395612903225806,1.32,0.2565584187319181,14.529360258064518,4.0,7.0270967741935495,False,False,False,True,False
liv_743,Li6.35P0.65Si0.35S5Br,-2.638272164,0.4756554307116105,6.35,1.8105992509363298,2.96,1.8291836734693878,0.8376736967472611,1.2435205992509364,1.82,0.4112177038990418,23.540615752808986,5.0,11.138576779026216,False,True,False,False,False
liv_744,Li6.50P0.50Si0.50S5Br,-2.638272164,0.48148148148148145,6.5,1.798148148148148,2.96,1.838,0.8376736967472611,1.2392592592592593,1.82,0.4112177038990418,23.32408377777778,5.0,11.037037037037036,False,True,False,False,False
liv_745,Li6.20P0.80Si0.20S5Br,-2.70333481,0.4696969696969697,6.2,1.8233333333333335,2.96,1.82,0.8376736967472611,1.247878787878788,1.82,0.4112177038990418,23.762068909090907,5.0,11.242424242424244,False,True,False,False,False
liv_746,Li6.30P0.70Si0.30S5Br,-2.73754891,0.47368421052631576,6.3,1.814812030075188,2.96,1.826164383561644,0.8376736967472611,1.2449624060150375,1.82,0.4112177038990418,23.613878451127817,5.0,11.172932330827066,False,True,False,False,False
liv_747,Li6.25P0.75Si0.25S5Br,-2.823908741,0.4716981132075472,6.25,1.819056603773585,2.96,1.8231034482758621,0.8376736967472611,1.2464150943396226,1.82,0.4112177038990418,23.687694075471697,5.0,11.20754716981132,False,True,False,False,False
liv_748,Li6.12P0.90Si0.12S5Br,-3.045757491,0.4657534246575342,6.12,1.830791476407915,2.96,1.8120168067226892,0.8376736967472611,1.2492237442922374,1.82,0.4112177038990418,23.89304153729071,5.0,11.304414003044139,False,True,False,False,False
liv_749,Li6.22P0.78Si0.22S5Br,-2.966576245,0.470499243570348,6.22,1.821618759455371,2.96,1.821246537396122,0.8376736967472611,1.2472919818456885,1.82,0.4112177038990418,23.732251464447803,5.0,11.228441754916794,False,True,False,False,False
liv_750,Li6.17P0.83Si0.17S5Br,-3.031984286,0.46848899012908124,6.17,1.8259149582384206,2.96,1.8181171548117154,0.8376736967472611,1.2487623386484434,1.82,0.4112177038990418,23.80696487927107,5.0,11.263477600607441,False,True,False,False,False
liv_751,Li6.13P0.87Si0.13S5Br,-3.045275209,0.4668697638994669,6.13,1.8293754760091396,2.96,1.8155820476858346,0.8376736967472611,1.24994668697639,1.82,0.4112177038990418,23.86714531150038,5.0,11.291698400609292,False,True,False,False,False
liv_752,Li6.08P0.92Si0.08S5Br,-3.063486258,0.4648318042813456,6.08,1.8337308868501527,2.96,1.8123728813559323,0.8376736967472611,1.2514373088685016,1.82,0.4112177038990418,23.942888458715593,5.0,11.327217125382262,False,True,False,False,False
liv_753,Li6.02P0.98Si0.02S5 Br,-3.058488567,0.46236559139784944,6.02,1.8390015360983105,2.96,1.8084615384615383,0.8376736967472611,1.253241167434716,1.82,0.4112177038990418,24.034548138248848,5.0,11.370199692780337,False,True,False,False,False
liv_754,Li6.10P0.90Si0.10S5Br,-3.09420412,0.46564885496183206,6.1,1.8319847328244276,2.96,1.8136619718309859,0.8376736967472611,1.2508396946564886,1.82,0.4112177038990418,23.912521816793895,5.0,11.31297709923664,False,True,False,False,False
liv_755,Li6PS5Br,-3.15864053,0.46153846153846156,6.0,1.8407692307692307,2.96,1.8071428571428572,0.8111005015832743,1.2538461538461538,1.82,0.44037638554621156,24.065289384615383,4.0,11.384615384615385,False,True,False,False,False
